trade_date	label	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-07-23	1	0.3207997307459182	0.3127317599838154	0.3348442320478314	0.3272136672972576	0.3169319646317958	0.1231982636059989	-0.0501913418294475	0.1138889963062873	0.4432822627847287	-0.3653176499490643	-0.4358851042456829	-0.0504701962403562	-0.0345639491756093	-0.032315118245572996	0.0033672737026576	0.395212610376792	0.0231003278801988	0.0	-0.7360971661524077	-0.0211645294079155	0.0187237915279976	0.3170003989870861	0.15332900292931798	0.2822237124760891	92.8
2018-07-23	2	0.2724439097273982	0.3186266836654788	0.26646174565373	0.3338006183194723	0.2355953680176651	2.2300367356686093	3.419606350795994	-0.2451681619410721	-0.15023474025735997	-0.4420089721406093	-0.3713989758593966	-0.1302782618242328	0.0960468292498245	-0.0080888416451533	0.0008278801087874	0.8543226167619965	0.0676993775400417	-0.302045639291281	0.0	-0.0755261114747624	-0.0634781110477426	-0.1788028271467928	-0.0015515257381888	0.0446735563119834	25.083333333333332
2018-07-24	0	-0.4185393667745029	-0.4032507093911167	-0.4183643170319117	-0.4055280915875688	-0.39104190313116	-0.6920771789925981	-2.1186599814878098	-0.1202223940701167	-0.2831776305885906	-0.060395550691121	-0.0628814002664863	2.9408128616018714	-0.2438300972696388	-0.0932756296806849	-0.06683078143356	-0.3157284323173218	-0.0502220651634057	0.9886474202412209	1.3108207790236863	-0.1032801377291177	-0.1081832431497857	-0.1929406248133856	-0.1769582815855613	-0.1762110097776167	54.0
2018-07-24	2	0.0085336248046866	0.0420730303680766	0.0159842775915362	0.0515523278377979	-0.0074468817173544	2.046140627972215	3.8603370823146053	-0.2325048030700508	-0.2170755668202627	0.0911821782322772	0.04779788418369	0.6058570090658655	1.2205066011213264	0.2822575927049318	0.0756243414349061	1.22393184182222	0.1074956469499528	-0.8916625232882012	-0.8751515218150537	-0.1343279793394589	-0.1311339564991891	-0.275376613494016	-0.1863576854929007	-0.1717178589698416	20.5
2018-07-25	1	-0.1437031412204665	-0.1550299478579302	-0.1619721652582645	-0.16442181113113902	-0.1464648668623768	-0.5726350655751123	-1.4702555496012704	2.7573875684284173	2.614736469698314	-0.4580321779013233	-0.3321352499840804	0.1308950205705954	-0.3775297226542472	-0.1258872396801996	-0.0983565538519174	-0.3892605177698508	-0.0576973538295423	0.4144854663270223	0.4197318299876851	0.9834462764232716	1.1544267008268678	2.0458276170719185	1.6005152622622625	1.901438253945595	42.0
2018-07-27	0	-0.3178612731863257	-0.3193598574423044	-0.3161286565817059	-0.3110453951545295	-0.3213182692869136	0.4046520289945943	0.8457091560423895	-0.42624289399968496	-0.4923558980135641	-0.4917131438880033	-0.5497226247494436	0.2689349391500433	-0.0288948273186248	0.150342008285872	0.4338903271668179	-0.3838587926131762	-0.3287650579473025	0.0	0.0	-0.1074998918731207	-0.0935931758029291	-0.1895930824817467	-0.1727074815614256	-0.1513288938882429	42.86842105263158
2018-07-30	0	-0.4660958044863004	-0.44903939268059095	-0.4680530670067022	-0.45277486371503894	-0.4609564351418841	0.496495345453068	1.5668387272680988	2.162868681063653	0.6450574147535763	1.6753316646998977	1.8711858820679483	-0.0706149636560861	-0.2604864224353793	-0.0833820209877623	-0.0767060410045848	-0.1873167044112443	-0.1776390120494709	-0.2140250836176109	-0.6623229509949421	-0.071337806821921	-0.0850901059918544	-0.0812738673481304	-0.1611392566983014	-0.16695843792174303	64.0
2018-07-30	1	0.3667833660137239	0.4017687548394657	0.3833859892689172	0.393264095319966	0.3941724272346728	-0.2716064137189165	-0.1825780328245324	0.4655543903593943	1.5216894664240177	-0.1831727176181178	-0.0175748349509092	-0.2543728007836577	-0.1769246069830035	-0.0726321979261996	0.021278536923434	-0.0307959733989199	-0.0308958231597639	-0.3448229562981676	-0.3516579774052581	-0.0470188816716189	-0.0134138599253798	0.022768961664282997	0.1281386394602629	0.2543627687326097	21.875
2018-07-30	0	0.2543715186643065	0.2504367604837776	0.2853953816344946	0.2719952219309493	0.3617088509569696	-2.482320111138053	-3.100260163172232	0.3647567711695654	1.2290259179080794	-0.2482357490255801	-0.4133489948233221	0.4347190884447356	0.1879404579789294	-0.0012297265407668	0.1368833854084336	0.3045729520569381	0.1291688222785615	-0.9103632802401024	-0.8033582961480726	0.1094136821579439	-0.0038090318838274	0.4366499378400709	0.6144313312114177	0.2668555681147724	78.0
